# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788183226249000000,1788183227701000000,0
jps.global.handle.changed.events.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788183226249000000,1788183227701000000,0
jps.save.changed.project.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788183226249000000,1788183227701000000,0
jps.storage.jps.conf.reader.load.component.ms,1788183226249000000,1788183227701000000,0
jps.module.iml.entities.serializer.load.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.instances.count,1788183226249000000,1788183227701000000,0
workspaceModel.load.cache.from.file.ms,1788183226249000000,1788183227701000000,0
jps.save.global.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788183226249000000,1788183227701000000,0
jps.project.serializers.load.ms,1788183226249000000,1788183227701000000,0
jps.app.storage.content.writer.save.component.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1788183226249000000,1788183227701000000,0
jps.global.handle.before.change.events.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactManagerBridge.commit.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1788183226249000000,1788183227701000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1788183226249000000,1788183227701000000,0
cacheStateStorage.get.duration,1788183226249000000,1788183227701000000,0
cacheStateStorage.set.duration,1788183226249000000,1788183227701000000,0
cacheStateStorage.set.counter,1788183226249000000,1788183227701000000,0
cacheStateStorage.get.counter,1788183226249000000,1788183227701000000,0
Indexing.writesQueuedMin,1788183226249000000,1788183227701000000,0
Indexes.allKeys.lookupDurationAvgMs,1788183226249000000,1788183227701000000,0.0
Indexes.allKeys.lookups,1788183226249000000,1788183227701000000,0
Indexes.entries.lookupDurationAvgMs,1788183226249000000,1788183227701000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1788183226249000000,1788183227701000000,0
Indexes.stubs.lookupDurationMaxMs,1788183226249000000,1788183227701000000,0.0
Indexes.stubs.lookups,1788183226249000000,1788183227701000000,0
Indexes.stubs.lookupDuration90PMs,1788183226249000000,1788183227701000000,0.0
Indexes.entries.lookupDuration90PMs,1788183226249000000,1788183227701000000,0.0
Indexing.cache.totalCacheAccesses,1788183226249000000,1788183227701000000,0
Indexes.allKeys.lookupDuration90PMs,1788183226249000000,1788183227701000000,0.0
Indexing.cache.totalCacheEvicted,1788183226249000000,1788183227701000000,0
Indexing.totalTimeIndexersSleptMs,1788183226249000000,1788183227701000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1788183226249000000,1788183227701000000,0
Indexes.entries.lookups,1788183226249000000,1788183227701000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1788183226249000000,1788183227701000000,0
Indexes.stubs.lookupDurationAvgMs,1788183226249000000,1788183227701000000,0.0
Indexes.entries.lookupDurationMaxMs,1788183226249000000,1788183227701000000,0.0
Indexing.cache.totalCacheMisses,1788183226249000000,1788183227701000000,0
Indexes.allKeys.lookupDurationMaxMs,1788183226249000000,1788183227701000000,0.0
Indexing.writesQueuedMax,1788183226249000000,1788183227701000000,0
Indexing.writesQueuedAvg,1788183226249000000,1788183227701000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1788183226249000000,1788183227701000000,0
workspaceModel.updates.count,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788183226249000000,1788183227701000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788183226249000000,1788183227701000000,0
workspaceModel.loading.total.ms,1788183226249000000,1788183227701000000,0
workspaceModel.loading.from.cache.ms,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValue.clear.count,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValue.from.cache.count,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1788183226249000000,1788183227701000000,0
workspaceModel.check.recursive.update.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.instances.count,1788183226249000000,1788183227701000000,0
workspaceModel.init.bridges.ms,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.init.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1788183226249000000,1788183227701000000,0
workspaceModel.on.changed.ms,1788183226249000000,1788183227701000000,0
workspaceModel.on.before.changed.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValue.total.get.count,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValueWithParameters.clear.count,1788183226249000000,1788183227701000000,0
workspaceModel.collect.changes.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.update.unloaded.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.updates.precise.ms,1788183226249000000,1788183227701000000,0
workspaceModel.replace.project.model.ms,1788183226249000000,1788183227701000000,0
workspaceModel.to.snapshot.ms,1788183226249000000,1788183227701000000,0
workspaceModel.full.replace.project.model.ms,1788183226249000000,1788183227701000000,0
workspaceModel.pre.handlers.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788183226249000000,1788183227701000000,0
workspaceModel.cachedValue.calculated.count,1788183226249000000,1788183227701000000,0
workspaceModel.updates.ms,1788183226249000000,1788183227701000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788183226249000000,1788183227701000000,0
workspaceModel.initializing.ms,1788183226249000000,1788183227701000000,0
writeAction.wait.ms,1788183226249000000,1788183227701000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1788183226249000000,1788183227701000000,0
writeAction.count,1788183226249000000,1788183227701000000,0
LowMemory.gcOverloaded,1788183226249000000,1788183227701000000,0
DiskQueryRelay.tasksRequested,1788183226249000000,1788183227701000000,0
writeAction.max.wait.ms,1788183226249000000,1788183227701000000,41
LowMemory.gcLoad,1788183226249000000,1788183227701000000,0.0
writeAction.median.wait.ms,1788183226249000000,1788183227701000000,0
DiskQueryRelay.tasksExecuted,1788183226249000000,1788183227701000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1788183226249000000,1788183227701000000,0
